first_name, last_name, subject, grade
sfa, nnnzcmfek, Maths, B
sfa, nnnzcmfek, Physics, A-
sfa, nnnzcmfek, Social Studies, B-
sfa, nnnzcmfek, Art, C+
sfa, nnnzcmfek, Music, B+
sfa, nnnzcmfek, History, D-
uckjv, qkgbmdvdv, Maths, C+
uckjv, qkgbmdvdv, Physics, C+
uckjv, qkgbmdvdv, Social Studies, D+
uckjv, qkgbmdvdv, Art, A-
uckjv, qkgbmdvdv, Music, B-
uckjv, qkgbmdvdv, History, D-
ormvrqf, rqn, Maths, C-
ormvrqf, rqn, Physics, F
ormvrqf, rqn, Social Studies, A-
ormvrqf, rqn, Art, C-
ormvrqf, rqn, Music, A
ormvrqf, rqn, History, F
bmjyzd, fuc, Maths, C
bmjyzd, fuc, Physics, B
bmjyzd, fuc, Social Studies, B
bmjyzd, fuc, Art, D
bmjyzd, fuc, Music, B+
bmjyzd, fuc, History, B-
artv, rvejrndnv, Maths, D+
artv, rvejrndnv, Physics, D
artv, rvejrndnv, Social Studies, D
artv, rvejrndnv, Art, F
artv, rvejrndnv, Music, A-
artv, rvejrndnv, History, B
jpcusftsli, xdzqqmena, Maths, F
jpcusftsli, xdzqqmena, Physics, B
jpcusftsli, xdzqqmena, Social Studies, B+
jpcusftsli, xdzqqmena, Art, A-
jpcusftsli, xdzqqmena, Music, B+
jpcusftsli, xdzqqmena, History, C
dlzj, hzzb, Maths, D+
dlzj, hzzb, Physics, C-
dlzj, hzzb, Social Studies, B-
dlzj, hzzb, Art, C-
dlzj, hzzb, Music, B-
dlzj, hzzb, History, F
rihv, wdshif, Maths, 
rihv, wdshif, Physics, 
rihv, wdshif, Social Studies, A
rihv, wdshif, Art, D+
rihv, wdshif, Music, B+
rihv, wdshif, History, D
yz, ecvp, Maths, C+
yz, ecvp, Physics, B-
yz, ecvp, Social Studies, C+
yz, ecvp, Art, D-
yz, ecvp, Music, D-
yz, ecvp, History, F
ugjyzze, cbnm, Maths, C
ugjyzze, cbnm, Physics, C+
ugjyzze, cbnm, Social Studies, B
ugjyzze, cbnm, Art, A-
ugjyzze, cbnm, Music, 
ugjyzze, cbnm, History, A-
oz, lqynlnfkz, Maths, C
oz, lqynlnfkz, Physics, 
oz, lqynlnfkz, Social Studies, D+
oz, lqynlnfkz, Art, A-
oz, lqynlnfkz, Music, 
oz, lqynlnfkz, History, C+
vno, nesznn, Maths, D-
vno, nesznn, Physics, C-
vno, nesznn, Social Studies, A-
vno, nesznn, Art, B
vno, nesznn, Music, D-
vno, nesznn, History, B
uhpuac, mdcmjb, Maths, D
uhpuac, mdcmjb, Physics, D
uhpuac, mdcmjb, Social Studies, A-
uhpuac, mdcmjb, Art, B
uhpuac, mdcmjb, Music, D+
uhpuac, mdcmjb, History, C
bm, uhmivianum, Maths, D-
bm, uhmivianum, Physics, B+
bm, uhmivianum, Social Studies, F
bm, uhmivianum, Art, C
bm, uhmivianum, Music, 
bm, uhmivianum, History, B+
qerkiyqsnq, hhyz, Maths, F
qerkiyqsnq, hhyz, Physics, D+
qerkiyqsnq, hhyz, Social Studies, C-
qerkiyqsnq, hhyz, Art, D
qerkiyqsnq, hhyz, Music, C-
qerkiyqsnq, hhyz, History, D+
fctaji, oiiqpte, Maths, C
fctaji, oiiqpte, Physics, A
fctaji, oiiqpte, Social Studies, C
fctaji, oiiqpte, Art, A-
fctaji, oiiqpte, Music, B-
fctaji, oiiqpte, History, F
yhxsfz, pximf, Maths, D
yhxsfz, pximf, Physics, D+
yhxsfz, pximf, Social Studies, A
yhxsfz, pximf, Art, D-
yhxsfz, pximf, Music, F
yhxsfz, pximf, History, A
k, cpmebph, Maths, 
k, cpmebph, Physics, C
k, cpmebph, Social Studies, B-
k, cpmebph, Art, B-
k, cpmebph, Music, C
k, cpmebph, History, A
fi, ccqsbogr, Maths, A-
fi, ccqsbogr, Physics, D
fi, ccqsbogr, Social Studies, B-
fi, ccqsbogr, Art, B+
fi, ccqsbogr, Music, B+
fi, ccqsbogr, History, F
bineurl, jat, Maths, C-
bineurl, jat, Physics, B-
bineurl, jat, Social Studies, D
bineurl, jat, Art, D
bineurl, jat, Music, D
bineurl, jat, History, F
gzkreg, uopcotahek, Maths, D+
gzkreg, uopcotahek, Physics, B-
gzkreg, uopcotahek, Social Studies, B
gzkreg, uopcotahek, Art, C+
gzkreg, uopcotahek, Music, F
gzkreg, uopcotahek, History, C-
u, qzntsfn, Maths, D+
u, qzntsfn, Physics, C-
u, qzntsfn, Social Studies, D-
u, qzntsfn, Art, D-
u, qzntsfn, Music, F
u, qzntsfn, History, C
qgiliiewh, qjc, Maths, A
qgiliiewh, qjc, Physics, D
qgiliiewh, qjc, Social Studies, D+
qgiliiewh, qjc, Art, D
qgiliiewh, qjc, Music, C-
qgiliiewh, qjc, History, D-
xzkqce, dql, Maths, B
xzkqce, dql, Physics, C
xzkqce, dql, Social Studies, A-
xzkqce, dql, Art, C-
xzkqce, dql, Music, F
xzkqce, dql, History, A-
ugneqonhdj, ybvrb, Maths, D+
ugneqonhdj, ybvrb, Physics, 
ugneqonhdj, ybvrb, Social Studies, D
ugneqonhdj, ybvrb, Art, D-
ugneqonhdj, ybvrb, Music, D
ugneqonhdj, ybvrb, History, F
ikz, yxkvarv, Maths, C-
ikz, yxkvarv, Physics, D
ikz, yxkvarv, Social Studies, D
ikz, yxkvarv, Art, D+
ikz, yxkvarv, Music, A
ikz, yxkvarv, History, B+
qsvk, fuxiat, Maths, B-
qsvk, fuxiat, Physics, B
qsvk, fuxiat, Social Studies, C+
qsvk, fuxiat, Art, B
qsvk, fuxiat, Music, D
qsvk, fuxiat, History, D
dfinfxltzk, dph, Maths, D+
dfinfxltzk, dph, Physics, D+
dfinfxltzk, dph, Social Studies, B-
dfinfxltzk, dph, Art, A
dfinfxltzk, dph, Music, C
dfinfxltzk, dph, History, C
gcou, lklejvalv, Maths, B+
gcou, lklejvalv, Physics, 
gcou, lklejvalv, Social Studies, D-
gcou, lklejvalv, Art, A-
gcou, lklejvalv, Music, A-
gcou, lklejvalv, History, D+
r, zr, Maths, A
r, zr, Physics, 
r, zr, Social Studies, F
r, zr, Art, D+
r, zr, Music, D-
r, zr, History, B
i, glrl, Maths, D
i, glrl, Physics, B-
i, glrl, Social Studies, C
i, glrl, Art, C
i, glrl, Music, C+
i, glrl, History, A
hcosusp, xnhjfyuh, Maths, C
hcosusp, xnhjfyuh, Physics, A-
hcosusp, xnhjfyuh, Social Studies, C
hcosusp, xnhjfyuh, Art, F
hcosusp, xnhjfyuh, Music, D-
hcosusp, xnhjfyuh, History, C-
sa, i, Maths, C+
sa, i, Physics, 
sa, i, Social Studies, A
sa, i, Art, 
sa, i, Music, D-
sa, i, History, C+
qsj, vrubod, Maths, D
qsj, vrubod, Physics, D+
qsj, vrubod, Social Studies, B
qsj, vrubod, Art, F
qsj, vrubod, Music, A-
qsj, vrubod, History, C+
rhshw, fzwqpixmf, Maths, D
rhshw, fzwqpixmf, Physics, 
rhshw, fzwqpixmf, Social Studies, D+
rhshw, fzwqpixmf, Art, C+
rhshw, fzwqpixmf, Music, A-
rhshw, fzwqpixmf, History, C
tzz, xjg, Maths, 
tzz, xjg, Physics, C-
tzz, xjg, Social Studies, C
tzz, xjg, Art, 
tzz, xjg, Music, A-
tzz, xjg, History, B
eyeqyqcrzy, dvkvb, Maths, C
eyeqyqcrzy, dvkvb, Physics, D+
eyeqyqcrzy, dvkvb, Social Studies, B-
eyeqyqcrzy, dvkvb, Art, D+
eyeqyqcrzy, dvkvb, Music, D+
eyeqyqcrzy, dvkvb, History, D
xqbfo, vd, Maths, C+
xqbfo, vd, Physics, D-
xqbfo, vd, Social Studies, B
xqbfo, vd, Art, 
xqbfo, vd, Music, 
xqbfo, vd, History, A
dbxlcgaoa, ygd, Maths, C+
dbxlcgaoa, ygd, Physics, A
dbxlcgaoa, ygd, Social Studies, D+
dbxlcgaoa, ygd, Art, A
dbxlcgaoa, ygd, Music, D+
dbxlcgaoa, ygd, History, D+
ct, uz, Maths, B
ct, uz, Physics, B
ct, uz, Social Studies, 
ct, uz, Art, 
ct, uz, Music, B-
ct, uz, History, F
sifoagmjg, jtxtbhk, Maths, A-
sifoagmjg, jtxtbhk, Physics, C+
sifoagmjg, jtxtbhk, Social Studies, C-
sifoagmjg, jtxtbhk, Art, D
sifoagmjg, jtxtbhk, Music, 
sifoagmjg, jtxtbhk, History, C
dwhtx, immtvuqyfn, Maths, B+
dwhtx, immtvuqyfn, Physics, A
dwhtx, immtvuqyfn, Social Studies, A
dwhtx, immtvuqyfn, Art, D
dwhtx, immtvuqyfn, Music, C-
dwhtx, immtvuqyfn, History, D
gdrfi, e, Maths, 
gdrfi, e, Physics, C
gdrfi, e, Social Studies, 
gdrfi, e, Art, 
gdrfi, e, Music, A
gdrfi, e, History, D-
kxdbyqeyr, jfowacqy, Maths, B+
kxdbyqeyr, jfowacqy, Physics, 
kxdbyqeyr, jfowacqy, Social Studies, 
kxdbyqeyr, jfowacqy, Art, C
kxdbyqeyr, jfowacqy, Music, C+
kxdbyqeyr, jfowacqy, History, C-
k, klirjvvwmh, Maths, C+
k, klirjvvwmh, Physics, C+
k, klirjvvwmh, Social Studies, D+
k, klirjvvwmh, Art, D
k, klirjvvwmh, Music, C-
k, klirjvvwmh, History, D+
nsim, kxagjwcnu, Maths, B+
nsim, kxagjwcnu, Physics, B
nsim, kxagjwcnu, Social Studies, F
nsim, kxagjwcnu, Art, 
nsim, kxagjwcnu, Music, B-
nsim, kxagjwcnu, History, 
n, outmpzmd, Maths, C
n, outmpzmd, Physics, B-
n, outmpzmd, Social Studies, F
n, outmpzmd, Art, B
n, outmpzmd, Music, C-
n, outmpzmd, History, A
tq, wip, Maths, C+
tq, wip, Physics, D+
tq, wip, Social Studies, C-
tq, wip, Art, D-
tq, wip, Music, C+
tq, wip, History, B-
orhkrkgl, rqgrx, Maths, 
orhkrkgl, rqgrx, Physics, C+
orhkrkgl, rqgrx, Social Studies, B
orhkrkgl, rqgrx, Art, B
orhkrkgl, rqgrx, Music, C-
orhkrkgl, rqgrx, History, 
ndyiphjr, iiw, Maths, 
ndyiphjr, iiw, Physics, D-
ndyiphjr, iiw, Social Studies, A-
ndyiphjr, iiw, Art, C
ndyiphjr, iiw, Music, 
ndyiphjr, iiw, History, D+
zckphjotz, zgpaex, Maths, 
zckphjotz, zgpaex, Physics, C+
zckphjotz, zgpaex, Social Studies, F
zckphjotz, zgpaex, Art, F
zckphjotz, zgpaex, Music, B
zckphjotz, zgpaex, History, C-
cabzpecjoy, wsuthzja, Maths, C-
cabzpecjoy, wsuthzja, Physics, C-
cabzpecjoy, wsuthzja, Social Studies, 
cabzpecjoy, wsuthzja, Art, A
cabzpecjoy, wsuthzja, Music, B
cabzpecjoy, wsuthzja, History, 
kkgkaxutay, afpwdxq, Maths, B-
kkgkaxutay, afpwdxq, Physics, F
kkgkaxutay, afpwdxq, Social Studies, B+
kkgkaxutay, afpwdxq, Art, D
kkgkaxutay, afpwdxq, Music, C+
kkgkaxutay, afpwdxq, History, B-
jfu, zpljnsdgcd, Maths, B-
jfu, zpljnsdgcd, Physics, C+
jfu, zpljnsdgcd, Social Studies, D
jfu, zpljnsdgcd, Art, 
jfu, zpljnsdgcd, Music, D+
jfu, zpljnsdgcd, History, C+
d, xs, Maths, A
d, xs, Physics, 
d, xs, Social Studies, A-
d, xs, Art, D-
d, xs, Music, F
d, xs, History, 
pdbgi, pblwtynlk, Maths, D
pdbgi, pblwtynlk, Physics, B-
pdbgi, pblwtynlk, Social Studies, D+
pdbgi, pblwtynlk, Art, A-
pdbgi, pblwtynlk, Music, A
pdbgi, pblwtynlk, History, C+
ieunfobqlz, vorx, Maths, B+
ieunfobqlz, vorx, Physics, C-
ieunfobqlz, vorx, Social Studies, B
ieunfobqlz, vorx, Art, D-
ieunfobqlz, vorx, Music, F
ieunfobqlz, vorx, History, C+
vrbafl, cjb, Maths, B
vrbafl, cjb, Physics, F
vrbafl, cjb, Social Studies, D+
vrbafl, cjb, Art, C+
vrbafl, cjb, Music, B-
vrbafl, cjb, History, C+
elvlfzcf, zlgfzax, Maths, C
elvlfzcf, zlgfzax, Physics, D+
elvlfzcf, zlgfzax, Social Studies, C
elvlfzcf, zlgfzax, Art, C+
elvlfzcf, zlgfzax, Music, 
elvlfzcf, zlgfzax, History, B
dfxkotedqx, mtqnfi, Maths, A
dfxkotedqx, mtqnfi, Physics, 
dfxkotedqx, mtqnfi, Social Studies, D
dfxkotedqx, mtqnfi, Art, A
dfxkotedqx, mtqnfi, Music, B
dfxkotedqx, mtqnfi, History, C+
aqfe, fjropxtxyv, Maths, D
aqfe, fjropxtxyv, Physics, A
aqfe, fjropxtxyv, Social Studies, F
aqfe, fjropxtxyv, Art, B-
aqfe, fjropxtxyv, Music, 
aqfe, fjropxtxyv, History, B-
kydlg, pfpl, Maths, C+
kydlg, pfpl, Physics, D
kydlg, pfpl, Social Studies, C+
kydlg, pfpl, Art, B-
kydlg, pfpl, Music, C
kydlg, pfpl, History, B+
cxhnqj, yrktohb, Maths, D-
cxhnqj, yrktohb, Physics, C+
cxhnqj, yrktohb, Social Studies, C+
cxhnqj, yrktohb, Art, 
cxhnqj, yrktohb, Music, F
cxhnqj, yrktohb, History, C-
zslwm, kn, Maths, 
zslwm, kn, Physics, C+
zslwm, kn, Social Studies, D+
zslwm, kn, Art, B
zslwm, kn, Music, D
zslwm, kn, History, C
fi, schmbmi, Maths, A-
fi, schmbmi, Physics, D-
fi, schmbmi, Social Studies, C-
fi, schmbmi, Art, D+
fi, schmbmi, Music, 
fi, schmbmi, History, 
vtdpugo, l, Maths, 
vtdpugo, l, Physics, 
vtdpugo, l, Social Studies, F
vtdpugo, l, Art, C-
vtdpugo, l, Music, D
vtdpugo, l, History, C-
nfv, mkeeoqc, Maths, 
nfv, mkeeoqc, Physics, 
nfv, mkeeoqc, Social Studies, C-
nfv, mkeeoqc, Art, D+
nfv, mkeeoqc, Music, D+
nfv, mkeeoqc, History, B-
ytthpk, ahw, Maths, B+
ytthpk, ahw, Physics, C
ytthpk, ahw, Social Studies, D-
ytthpk, ahw, Art, C+
ytthpk, ahw, Music, F
ytthpk, ahw, History, F
axx, isjs, Maths, 
axx, isjs, Physics, D
axx, isjs, Social Studies, A-
axx, isjs, Art, B+
axx, isjs, Music, F
axx, isjs, History, 
ybxr, afdf, Maths, B+
ybxr, afdf, Physics, A
ybxr, afdf, Social Studies, F
ybxr, afdf, Art, D-
ybxr, afdf, Music, F
ybxr, afdf, History, D+
lafkugs, ooxk, Maths, B-
lafkugs, ooxk, Physics, D+
lafkugs, ooxk, Social Studies, D+
lafkugs, ooxk, Art, C-
lafkugs, ooxk, Music, B+
lafkugs, ooxk, History, D
yhmydayd, hhenkplyeu, Maths, 
yhmydayd, hhenkplyeu, Physics, A-
yhmydayd, hhenkplyeu, Social Studies, 
yhmydayd, hhenkplyeu, Art, B
yhmydayd, hhenkplyeu, Music, B
yhmydayd, hhenkplyeu, History, A-
diklvysgwg, jpgs, Maths, B-
diklvysgwg, jpgs, Physics, D+
diklvysgwg, jpgs, Social Studies, C+
diklvysgwg, jpgs, Art, D+
diklvysgwg, jpgs, Music, A-
diklvysgwg, jpgs, History, F
blqofiqk, ebzwchlim, Maths, F
blqofiqk, ebzwchlim, Physics, F
blqofiqk, ebzwchlim, Social Studies, D
blqofiqk, ebzwchlim, Art, D
blqofiqk, ebzwchlim, Music, F
blqofiqk, ebzwchlim, History, B+
v, ox, Maths, D+
v, ox, Physics, C
v, ox, Social Studies, D+
v, ox, Art, A
v, ox, Music, A-
v, ox, History, D+
jccepypnxv, ut, Maths, A
jccepypnxv, ut, Physics, B
jccepypnxv, ut, Social Studies, C+
jccepypnxv, ut, Art, D+
jccepypnxv, ut, Music, 
jccepypnxv, ut, History, 
fjeiiqolm, cfogjzaz, Maths, D+
fjeiiqolm, cfogjzaz, Physics, D-
fjeiiqolm, cfogjzaz, Social Studies, B+
fjeiiqolm, cfogjzaz, Art, C
fjeiiqolm, cfogjzaz, Music, B+
fjeiiqolm, cfogjzaz, History, C
zmuhkgpyun, zzhv, Maths, B
zmuhkgpyun, zzhv, Physics, C
zmuhkgpyun, zzhv, Social Studies, B+
zmuhkgpyun, zzhv, Art, A-
zmuhkgpyun, zzhv, Music, D
zmuhkgpyun, zzhv, History, C
kazktmjb, hajqlrxxn, Maths, D
kazktmjb, hajqlrxxn, Physics, C+
kazktmjb, hajqlrxxn, Social Studies, C-
kazktmjb, hajqlrxxn, Art, B-
kazktmjb, hajqlrxxn, Music, 
kazktmjb, hajqlrxxn, History, D
momcu, m, Maths, A
momcu, m, Physics, D+
momcu, m, Social Studies, C
momcu, m, Art, B+
momcu, m, Music, B
momcu, m, History, C-
oaithd, zcsjhblrst, Maths, B+
oaithd, zcsjhblrst, Physics, C
oaithd, zcsjhblrst, Social Studies, B
oaithd, zcsjhblrst, Art, C-
oaithd, zcsjhblrst, Music, B+
oaithd, zcsjhblrst, History, 
